Country Name,Indicator Code,year,value
Anguilla,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,615.397
Antigua and Barbuda,2.1_ACCESS.CFT.TOT,1990,
Antigua and Barbuda,1.2_ACCESS.ELECTRICITY.RURAL,1990,76.96147746
Antigua and Barbuda,1.1_ACCESS.ELECTRICITY.TOT,1990,85.12319946
Antigua and Barbuda,1.3_ACCESS.ELECTRICITY.URBAN,1990,100
Antigua and Barbuda,6.1_PRIMARY.ENERGY.INTENSITY,1990,3.953882216
Antigua and Barbuda,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Antigua and Barbuda,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Antigua and Barbuda,3.1_RE.CONSUMPTION,1990,0
Antigua and Barbuda,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,0
Antigua and Barbuda,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,95
Antigua and Barbuda,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,2551.9
Argentina,2.1_ACCESS.CFT.TOT,1990,
Argentina,1.2_ACCESS.ELECTRICITY.RURAL,1990,90.64082336
Argentina,1.1_ACCESS.ELECTRICITY.TOT,1990,90.64082336
Argentina,1.3_ACCESS.ELECTRICITY.URBAN,1990,90.64082336
Argentina,6.1_PRIMARY.ENERGY.INTENSITY,1990,5.439096615
Argentina,4.1.2_REN.ELECTRICITY.OUTPUT,1990,17983
Argentina,4.1_SHARE.RE.IN.ELECTRICITY,1990,35.4414663
Argentina,3.1_RE.CONSUMPTION,1990,105714.2
Argentina,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,8.922907467
Argentina,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,50740
Argentina,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,1184750.603
Armenia,2.1_ACCESS.CFT.TOT,1990,
Armenia,1.2_ACCESS.ELECTRICITY.RURAL,1990,95.78970448
Armenia,1.1_ACCESS.ELECTRICITY.TOT,1990,97.68037415
Armenia,1.3_ACCESS.ELECTRICITY.URBAN,1990,98.59397888
Armenia,6.1_PRIMARY.ENERGY.INTENSITY,1990,24.37219694
Armenia,4.1.2_REN.ELECTRICITY.OUTPUT,1990,1555
Armenia,4.1_SHARE.RE.IN.ELECTRICITY,1990,15.00675545
Armenia,3.1_RE.CONSUMPTION,1990,5502.305
Armenia,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,2.118944341
Armenia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,10362
Armenia,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,259671.993
Aruba,2.1_ACCESS.CFT.TOT,1990,
Aruba,1.2_ACCESS.ELECTRICITY.RURAL,1990,76.75690793
Aruba,1.1_ACCESS.ELECTRICITY.TOT,1990,88.44535065
Aruba,1.3_ACCESS.ELECTRICITY.URBAN,1990,99.9854126
Aruba,6.1_PRIMARY.ENERGY.INTENSITY,1990,
Aruba,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Aruba,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Aruba,3.1_RE.CONSUMPTION,1990,8.26657
Aruba,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,0.268747069
Aruba,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,338
Aruba,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,3075.96657
Australia,2.1_ACCESS.CFT.TOT,1990,
Australia,1.2_ACCESS.ELECTRICITY.RURAL,1990,100
Australia,1.1_ACCESS.ELECTRICITY.TOT,1990,100
Australia,1.3_ACCESS.ELECTRICITY.URBAN,1990,100
Australia,6.1_PRIMARY.ENERGY.INTENSITY,1990,7.416865313
Australia,4.1.2_REN.ELECTRICITY.OUTPUT,1990,14898
Australia,4.1_SHARE.RE.IN.ELECTRICITY,1990,9.656030644
Australia,3.1_RE.CONSUMPTION,1990,176729.7
Australia,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,8.009577159
Australia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,154287
Australia,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,2206479.774
Austria,2.1_ACCESS.CFT.TOT,1990,
Austria,1.2_ACCESS.ELECTRICITY.RURAL,1990,100
Austria,1.1_ACCESS.ELECTRICITY.TOT,1990,100
Austria,1.3_ACCESS.ELECTRICITY.URBAN,1990,100
Austria,6.1_PRIMARY.ENERGY.INTENSITY,1990,4.360147231
Austria,4.1.2_REN.ELECTRICITY.OUTPUT,1990,32635
Austria,4.1_SHARE.RE.IN.ELECTRICITY,1990,66.20212593
Austria,3.1_RE.CONSUMPTION,1990,191963.7
Austria,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,25.13575415
Austria,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,49296
Austria,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,763707.7403
Azerbaijan,2.1_ACCESS.CFT.TOT,1990,
Azerbaijan,1.2_ACCESS.ELECTRICITY.RURAL,1990,92.47360267
Azerbaijan,1.1_ACCESS.ELECTRICITY.TOT,1990,95.87023163
Azerbaijan,1.3_ACCESS.ELECTRICITY.URBAN,1990,98.79302979
Azerbaijan,6.1_PRIMARY.ENERGY.INTENSITY,1990,15.56773215
Azerbaijan,4.1.2_REN.ELECTRICITY.OUTPUT,1990,1658
Azerbaijan,4.1_SHARE.RE.IN.ELECTRICITY,1990,7.161368348
Azerbaijan,3.1_RE.CONSUMPTION,1990,4783.298
Azerbaijan,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,0.722062718
Azerbaijan,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,23152
Azerbaijan,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,662449.1031
"Bahamas, The",2.1_ACCESS.CFT.TOT,1990,
"Bahamas, The",1.2_ACCESS.ELECTRICITY.RURAL,1990,82.02916466
"Bahamas, The",1.1_ACCESS.ELECTRICITY.TOT,1990,90.79119873
"Bahamas, The",1.3_ACCESS.ELECTRICITY.URBAN,1990,93.00390625
"Bahamas, The",6.1_PRIMARY.ENERGY.INTENSITY,1990,4.3429759
"Bahamas, The",4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
"Bahamas, The",4.1_SHARE.RE.IN.ELECTRICITY,1990,0
"Bahamas, The",3.1_RE.CONSUMPTION,1990,0
"Bahamas, The",2.1_SHARE.TOTAL.RE.IN.TFEC,1990,0
"Bahamas, The",4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,950
"Bahamas, The",1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,15588.9
Bahrain,2.1_ACCESS.CFT.TOT,1990,
Bahrain,1.2_ACCESS.ELECTRICITY.RURAL,1990,
Bahrain,1.1_ACCESS.ELECTRICITY.TOT,1990,
Bahrain,1.3_ACCESS.ELECTRICITY.URBAN,1990,
Bahrain,6.1_PRIMARY.ENERGY.INTENSITY,1990,12.48408539
Bahrain,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Bahrain,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Bahrain,3.1_RE.CONSUMPTION,1990,0
Bahrain,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,0
Bahrain,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,7989
Bahrain,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,43713.16463
Bangladesh,2.1_ACCESS.CFT.TOT,1990,
Bangladesh,1.2_ACCESS.ELECTRICITY.RURAL,1990,
Bangladesh,1.1_ACCESS.ELECTRICITY.TOT,1990,8.544374466
Bangladesh,1.3_ACCESS.ELECTRICITY.URBAN,1990,65.98397827
Bangladesh,6.1_PRIMARY.ENERGY.INTENSITY,1990,3.899469758
Bangladesh,4.1.2_REN.ELECTRICITY.OUTPUT,1990,884
Bangladesh,4.1_SHARE.RE.IN.ELECTRICITY,1990,11.43300569
Bangladesh,3.1_RE.CONSUMPTION,1990,285257.2
Bangladesh,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,71.6649713
Bangladesh,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,7732
Bangladesh,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,398042.7185
Barbados,2.1_ACCESS.CFT.TOT,1990,
Barbados,1.2_ACCESS.ELECTRICITY.RURAL,1990,
Barbados,1.1_ACCESS.ELECTRICITY.TOT,1990,
Barbados,1.3_ACCESS.ELECTRICITY.URBAN,1990,
Barbados,6.1_PRIMARY.ENERGY.INTENSITY,1990,4.645774512
Barbados,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Barbados,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Barbados,3.1_RE.CONSUMPTION,1990,1805.187
Barbados,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,18.94217652
Barbados,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,468
Barbados,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,9529.98721
Belarus,2.1_ACCESS.CFT.TOT,1990,
Belarus,1.2_ACCESS.ELECTRICITY.RURAL,1990,100
Belarus,1.1_ACCESS.ELECTRICITY.TOT,1990,100
Belarus,1.3_ACCESS.ELECTRICITY.URBAN,1990,100
Belarus,6.1_PRIMARY.ENERGY.INTENSITY,1990,23.12784454
Belarus,4.1.2_REN.ELECTRICITY.OUTPUT,1990,20
Belarus,4.1_SHARE.RE.IN.ELECTRICITY,1990,0.050599605
Belarus,3.1_RE.CONSUMPTION,1990,8598.692
Belarus,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,0.817357745
Belarus,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,39526
Belarus,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,1052010.83
Belgium,2.1_ACCESS.CFT.TOT,1990,
Belgium,1.2_ACCESS.ELECTRICITY.RURAL,1990,100
Belgium,1.1_ACCESS.ELECTRICITY.TOT,1990,100
Belgium,1.3_ACCESS.ELECTRICITY.URBAN,1990,100
Belgium,6.1_PRIMARY.ENERGY.INTENSITY,1990,6.621931887
Belgium,4.1.2_REN.ELECTRICITY.OUTPUT,1990,555
Belgium,4.1_SHARE.RE.IN.ELECTRICITY,1990,0.789563535
Belgium,3.1_RE.CONSUMPTION,1990,15414.34
Belgium,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,1.269461495
Belgium,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,70292
Belgium,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,1214242.422
Belize,2.1_ACCESS.CFT.TOT,1990,
Belize,1.2_ACCESS.ELECTRICITY.RURAL,1990,78.70014522
Belize,1.1_ACCESS.ELECTRICITY.TOT,1990,87.96473694
Belize,1.3_ACCESS.ELECTRICITY.URBAN,1990,98.21883392
Belize,6.1_PRIMARY.ENERGY.INTENSITY,1990,8.555063667
Belize,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Belize,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Belize,3.1_RE.CONSUMPTION,1990,2335.027
Belize,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,38.01163269
Belize,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,108
Belize,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,6142.9274
Benin,2.1_ACCESS.CFT.TOT,1990,
Benin,1.2_ACCESS.ELECTRICITY.RURAL,1990,
Benin,1.1_ACCESS.ELECTRICITY.TOT,1990,7.311272144
Benin,1.3_ACCESS.ELECTRICITY.URBAN,1990,30.23664093
Benin,6.1_PRIMARY.ENERGY.INTENSITY,1990,9.551849739
Benin,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Benin,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Benin,3.1_RE.CONSUMPTION,1990,56338.84
Benin,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,93.70324086
Benin,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,21
Benin,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,60124.75074
Bermuda,2.1_ACCESS.CFT.TOT,1990,
Bermuda,1.2_ACCESS.ELECTRICITY.RURAL,1990,
Bermuda,1.1_ACCESS.ELECTRICITY.TOT,1990,100
Bermuda,1.3_ACCESS.ELECTRICITY.URBAN,1990,100
Bermuda,6.1_PRIMARY.ENERGY.INTENSITY,1990,2.937574222
Bermuda,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Bermuda,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Bermuda,3.1_RE.CONSUMPTION,1990,0
Bermuda,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,0
Bermuda,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,490
Bermuda,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,5382
Bhutan,2.1_ACCESS.CFT.TOT,1990,
Bhutan,1.2_ACCESS.ELECTRICITY.RURAL,1990,
Bhutan,1.1_ACCESS.ELECTRICITY.TOT,1990,0.01
Bhutan,1.3_ACCESS.ELECTRICITY.URBAN,1990,93.30582428
Bhutan,6.1_PRIMARY.ENERGY.INTENSITY,1990,30.01532148
Bhutan,4.1.2_REN.ELECTRICITY.OUTPUT,1990,1557
Bhutan,4.1_SHARE.RE.IN.ELECTRICITY,1990,99.55242967
Bhutan,3.1_RE.CONSUMPTION,1990,35634.84
Bhutan,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,95.89885217
Bhutan,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,1564
Bhutan,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,37158.77635
Bolivia,2.1_ACCESS.CFT.TOT,1990,
Bolivia,1.2_ACCESS.ELECTRICITY.RURAL,1990,10.39366744
Bolivia,1.1_ACCESS.ELECTRICITY.TOT,1990,56.38216782
Bolivia,1.3_ACCESS.ELECTRICITY.URBAN,1990,93.14102173
Bolivia,6.1_PRIMARY.ENERGY.INTENSITY,1990,4.300148891
Bolivia,4.1.2_REN.ELECTRICITY.OUTPUT,1990,1212
Bolivia,4.1_SHARE.RE.IN.ELECTRICITY,1990,52.44482908
Bolivia,3.1_RE.CONSUMPTION,1990,33547.38
Bolivia,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,37.35900159
Bolivia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,2311
Bolivia,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,89797.3141
Bosnia and Herzegovina,2.1_ACCESS.CFT.TOT,1990,
Bosnia and Herzegovina,1.2_ACCESS.ELECTRICITY.RURAL,1990,96.16500506
Bosnia and Herzegovina,1.1_ACCESS.ELECTRICITY.TOT,1990,96.88565063
Bosnia and Herzegovina,1.3_ACCESS.ELECTRICITY.URBAN,1990,98.001091
Bosnia and Herzegovina,6.1_PRIMARY.ENERGY.INTENSITY,1990,47.10593136
Bosnia and Herzegovina,4.1.2_REN.ELECTRICITY.OUTPUT,1990,3058
Bosnia and Herzegovina,4.1_SHARE.RE.IN.ELECTRICITY,1990,20.89939858
Bosnia and Herzegovina,3.1_RE.CONSUMPTION,1990,14482.96
Bosnia and Herzegovina,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,7.300098695
Bosnia and Herzegovina,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,14632
Bosnia and Herzegovina,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,198394.0301
Botswana,2.1_ACCESS.CFT.TOT,1990,
Botswana,1.2_ACCESS.ELECTRICITY.RURAL,1990,0.242938939
Botswana,1.1_ACCESS.ELECTRICITY.TOT,1990,6.043880463
Botswana,1.3_ACCESS.ELECTRICITY.URBAN,1990,14.07676888
Botswana,6.1_PRIMARY.ENERGY.INTENSITY,1990,4.564233989
Botswana,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Botswana,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Botswana,3.1_RE.CONSUMPTION,1990,17634.59
Botswana,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,47.58463784
Botswana,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,906
Botswana,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,37059.41833
Brazil,2.1_ACCESS.CFT.TOT,1990,
Brazil,1.2_ACCESS.ELECTRICITY.RURAL,1990,55.415374
Brazil,1.1_ACCESS.ELECTRICITY.TOT,1990,87.475116
Brazil,1.3_ACCESS.ELECTRICITY.URBAN,1990,97.538681
Brazil,6.1_PRIMARY.ENERGY.INTENSITY,1990,3.809575122
Brazil,4.1.2_REN.ELECTRICITY.OUTPUT,1990,210567
Brazil,4.1_SHARE.RE.IN.ELECTRICITY,1990,94.50051835
Brazil,3.1_RE.CONSUMPTION,1990,2126762
Brazil,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,49.86467493
Brazil,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,222821
Brazil,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,4265067.411
British Virgin Islands,2.1_ACCESS.CFT.TOT,1990,
British Virgin Islands,1.2_ACCESS.ELECTRICITY.RURAL,1990,
British Virgin Islands,1.1_ACCESS.ELECTRICITY.TOT,1990,
British Virgin Islands,1.3_ACCESS.ELECTRICITY.URBAN,1990,
British Virgin Islands,6.1_PRIMARY.ENERGY.INTENSITY,1990,
British Virgin Islands,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
British Virgin Islands,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
British Virgin Islands,3.1_RE.CONSUMPTION,1990,8.2215
British Virgin Islands,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,1.453020078
British Virgin Islands,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,45
British Virgin Islands,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,565.8215
Brunei Darussalam,2.1_ACCESS.CFT.TOT,1990,
Brunei Darussalam,1.2_ACCESS.ELECTRICITY.RURAL,1990,100
Brunei Darussalam,1.1_ACCESS.ELECTRICITY.TOT,1990,100
Brunei Darussalam,1.3_ACCESS.ELECTRICITY.URBAN,1990,100
Brunei Darussalam,6.1_PRIMARY.ENERGY.INTENSITY,1990,3.651003116
Brunei Darussalam,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Brunei Darussalam,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Brunei Darussalam,3.1_RE.CONSUMPTION,1990,93.99366
Brunei Darussalam,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,0.671759471
Brunei Darussalam,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,1172
Brunei Darussalam,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,13992.16
Bulgaria,2.1_ACCESS.CFT.TOT,1990,
Bulgaria,1.2_ACCESS.ELECTRICITY.RURAL,1990,100
Bulgaria,1.1_ACCESS.ELECTRICITY.TOT,1990,100
Bulgaria,1.3_ACCESS.ELECTRICITY.URBAN,1990,100
Bulgaria,6.1_PRIMARY.ENERGY.INTENSITY,1990,14.59986149
Bulgaria,4.1.2_REN.ELECTRICITY.OUTPUT,1990,1878
Bulgaria,4.1_SHARE.RE.IN.ELECTRICITY,1990,4.456467573
Bulgaria,3.1_RE.CONSUMPTION,1990,12879.4
Bulgaria,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,1.916848509
Bulgaria,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,42141
Bulgaria,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,671904.949
Burkina Faso,2.1_ACCESS.CFT.TOT,1990,
Burkina Faso,1.2_ACCESS.ELECTRICITY.RURAL,1990,
Burkina Faso,1.1_ACCESS.ELECTRICITY.TOT,1990,2.610557318
Burkina Faso,1.3_ACCESS.ELECTRICITY.URBAN,1990,28.9826622
Burkina Faso,6.1_PRIMARY.ENERGY.INTENSITY,1990,12.91720727
Burkina Faso,4.1.2_REN.ELECTRICITY.OUTPUT,1990,9
Burkina Faso,4.1_SHARE.RE.IN.ELECTRICITY,1990,4.891304348
Burkina Faso,3.1_RE.CONSUMPTION,1990,86576.43
Burkina Faso,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,93.15806029
Burkina Faso,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,184
Burkina Faso,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,92934.98569
Burundi,2.1_ACCESS.CFT.TOT,1990,
Burundi,1.2_ACCESS.ELECTRICITY.RURAL,1990,
Burundi,1.1_ACCESS.ELECTRICITY.TOT,1990,0.348627061
Burundi,1.3_ACCESS.ELECTRICITY.URBAN,1990,54.35656738
Burundi,6.1_PRIMARY.ENERGY.INTENSITY,1990,9.78518863
Burundi,4.1.2_REN.ELECTRICITY.OUTPUT,1990,108
Burundi,4.1_SHARE.RE.IN.ELECTRICITY,1990,98.18181818
Burundi,3.1_RE.CONSUMPTION,1990,49513.88
Burundi,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,95.20067222
Burundi,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,110
Burundi,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,52010.0109
Cambodia,2.1_ACCESS.CFT.TOT,1990,
Cambodia,1.2_ACCESS.ELECTRICITY.RURAL,1990,
Cambodia,1.1_ACCESS.ELECTRICITY.TOT,1990,0.01
Cambodia,1.3_ACCESS.ELECTRICITY.URBAN,1990,34.83300781
Cambodia,6.1_PRIMARY.ENERGY.INTENSITY,1990,14.28105853
Cambodia,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Cambodia,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Cambodia,3.1_RE.CONSUMPTION,1990,0
Cambodia,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,
Cambodia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,
Cambodia,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,0
Cameroon,2.1_ACCESS.CFT.TOT,1990,
Cameroon,1.2_ACCESS.ELECTRICITY.RURAL,1990,5.487004556
Cameroon,1.1_ACCESS.ELECTRICITY.TOT,1990,30.12971687
Cameroon,1.3_ACCESS.ELECTRICITY.URBAN,1990,67.62663269
Cameroon,6.1_PRIMARY.ENERGY.INTENSITY,1990,6.240922519
Cameroon,4.1.2_REN.ELECTRICITY.OUTPUT,1990,2656
Cameroon,4.1_SHARE.RE.IN.ELECTRICITY,1990,98.47979236
Cameroon,3.1_RE.CONSUMPTION,1990,160882.7
Cameroon,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,81.59313508
Cameroon,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,2697
Cameroon,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,197176.7598
Canada,2.1_ACCESS.CFT.TOT,1990,
Canada,1.2_ACCESS.ELECTRICITY.RURAL,1990,100
Canada,1.1_ACCESS.ELECTRICITY.TOT,1990,100
Canada,1.3_ACCESS.ELECTRICITY.URBAN,1990,100
Canada,6.1_PRIMARY.ENERGY.INTENSITY,1990,10.16972227
Canada,4.1.2_REN.ELECTRICITY.OUTPUT,1990,300691
Canada,4.1_SHARE.RE.IN.ELECTRICITY,1990,62.37871882
Canada,3.1_RE.CONSUMPTION,1990,1353116
Canada,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,22.02075369
Canada,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,482041
Canada,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,6144730.643
Cape Verde,2.1_ACCESS.CFT.TOT,1990,
Cape Verde,1.2_ACCESS.ELECTRICITY.RURAL,1990,
Cape Verde,1.1_ACCESS.ELECTRICITY.TOT,1990,32.55810165
Cape Verde,1.3_ACCESS.ELECTRICITY.URBAN,1990,74.31933594
Cape Verde,6.1_PRIMARY.ENERGY.INTENSITY,1990,4.0330945
Cape Verde,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Cape Verde,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Cape Verde,3.1_RE.CONSUMPTION,1990,592.767
Cape Verde,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,36.63404152
Cape Verde,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,42
Cape Verde,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,1618.077
Cayman Islands,2.1_ACCESS.CFT.TOT,1990,
Cayman Islands,1.2_ACCESS.ELECTRICITY.RURAL,1990,
Cayman Islands,1.1_ACCESS.ELECTRICITY.TOT,1990,100
Cayman Islands,1.3_ACCESS.ELECTRICITY.URBAN,1990,100
Cayman Islands,6.1_PRIMARY.ENERGY.INTENSITY,1990,
Cayman Islands,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Cayman Islands,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Cayman Islands,3.1_RE.CONSUMPTION,1990,0
Cayman Islands,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,0
Cayman Islands,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,225
Cayman Islands,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,2016.7
Central African Republic,2.1_ACCESS.CFT.TOT,1990,
Central African Republic,1.2_ACCESS.ELECTRICITY.RURAL,1990,
Central African Republic,1.1_ACCESS.ELECTRICITY.TOT,1990,0.01
Central African Republic,1.3_ACCESS.ELECTRICITY.URBAN,1990,1.949848533
Central African Republic,6.1_PRIMARY.ENERGY.INTENSITY,1990,11.19340123
Central African Republic,4.1.2_REN.ELECTRICITY.OUTPUT,1990,77
Central African Republic,4.1_SHARE.RE.IN.ELECTRICITY,1990,81.05263158
Central African Republic,3.1_RE.CONSUMPTION,1990,28100.01
Central African Republic,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,93.49428096
Central African Republic,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,95
Central African Republic,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,30055.325
Chad,2.1_ACCESS.CFT.TOT,1990,
Chad,1.2_ACCESS.ELECTRICITY.RURAL,1990,0.01
Chad,1.1_ACCESS.ELECTRICITY.TOT,1990,0.01
Chad,1.3_ACCESS.ELECTRICITY.URBAN,1990,0.01
Chad,6.1_PRIMARY.ENERGY.INTENSITY,1990,6.783096371
Chad,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Chad,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Chad,3.1_RE.CONSUMPTION,1990,36978.3
Chad,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,98.1635271
Chad,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,90
Chad,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,37670.1012
Channel Islands,2.1_ACCESS.CFT.TOT,1990,
Channel Islands,1.2_ACCESS.ELECTRICITY.RURAL,1990,100
Channel Islands,1.1_ACCESS.ELECTRICITY.TOT,1990,100
Channel Islands,1.3_ACCESS.ELECTRICITY.URBAN,1990,100
Channel Islands,6.1_PRIMARY.ENERGY.INTENSITY,1990,
Channel Islands,4.1.2_REN.ELECTRICITY.OUTPUT,1990,0
Channel Islands,4.1_SHARE.RE.IN.ELECTRICITY,1990,0
Channel Islands,3.1_RE.CONSUMPTION,1990,0
Channel Islands,2.1_SHARE.TOTAL.RE.IN.TFEC,1990,
Channel Islands,4.1.1_TOTAL.ELECTRICITY.OUTPUT,1990,
Channel Islands,1.1_TOTAL.FINAL.ENERGY.CONSUM,1990,0
Chile,2.1_ACCESS.CFT.TOT,1990,
Chile,1.2_ACCESS.ELECTRICITY.RURAL,1990,62.892651
Chile,1.1_ACCESS.ELECTRICITY.TOT,1990,92.257427
Chile,1.3_ACCESS.ELECTRICITY.URBAN,1990,98.846714
Chile,6.1_PRIMARY.ENERGY.INTENSITY,1990,4.828339866
Chile,4.1.2_REN.ELECTRICITY.OUTPUT,1990,9891
